"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","INDPROD","TOT","IDX2015","M","2020-06",91.39239,
"ITA","INDPROD","TOT","IDX2015","M","2020-07",97.79185,
"ITA","INDPROD","TOT","IDX2015","M","2020-08",104.3913,
"ITA","INDPROD","TOT","IDX2015","M","2020-09",100.0917,
"ITA","INDPROD","TOT","IDX2015","M","2020-10",102.3915,
"ITA","INDPROD","TOT","IDX2015","M","2020-11",100.1917,
"ITA","INDPROD","TOT","IDX2015","M","2020-12",100.3916,
"ITA","INDPROD","TOT","IDX2015","M","2021-01",104.0913,
"ITA","INDPROD","TOT","IDX2015","M","2021-02",102.5915,
"ITA","INDPROD","TOT","IDX2015","M","2021-03",102.8914,
"ITA","INDPROD","TOT","IDX2015","M","2021-04",104.4913,
"ITA","INDPROD","TOT","IDX2015","M","2021-05",102.7914,
"ITA","INDPROD","TOT","IDX2015","M","2021-06",104.6913,
"ITA","INDPROD","TOT","IDX2015","M","2021-07",105.5912,
"ITA","INDPROD","TOT","IDX2015","M","2021-08",103.9913,
"ITA","INDPROD","TOT","IDX2015","M","2021-09",105.1912,
"ITA","INDPROD","TOT","IDX2015","M","2021-10",104.9912,
"ITA","INDPROD","TOT","IDX2015","M","2021-11",106.9911,
"ITA","INDPROD","TOT","IDX2015","M","2021-12",105.1912,
"ITA","INDPROD","TOT","IDX2015","M","2022-01",101.8915,
"ITA","INDPROD","TOT","IDX2015","M","2022-02",105.9912,
"ITA","INDPROD","TOT","IDX2015","M","2022-03",106.2911,
"ITA","INDPROD","TOT","IDX2015","M","2022-04",108.591,
"ITA","INDPROD","TOT","IDX2015","M","2022-05",106.0912,
"ITA","INDPROD","TOT","IDX2015","M","2022-06",103.7914,
"ITA","INDPROD","TOT","IDX2015","M","2022-07",104.3913,
"ITA","INDPROD","TOT","IDX2015","M","2022-08",106.8911,
"ITA","INDPROD","TOT","IDX2015","M","2022-09",104.4913,
"ITA","INDPROD","TOT","IDX2015","M","2022-10",103.2914,
"ITA","INDPROD","TOT","IDX2015","M","2022-11",103.0914,
"ITA","INDPROD","TOT","IDX2015","M","2022-12",104.2913,
"ITA","INDPROD","TOT","IDX2015","M","2023-01",103.5914,
"ITA","INDPROD","TOT","IDX2015","M","2023-02",103.4914,
"ITA","INDPROD","TOT","IDX2015","M","2023-03",102.8914,
"ITA","INDPROD","TOT","IDX2015","M","2023-04",100.7916,
"ITA","INDPROD","TOT","IDX2015","M","2023-05",102.4915,
"ITA","INDPROD","TOT","IDX2015","M","2023-06",102.9914,
"ITA","INDPROD","TOT","IDX2015","M","2023-07",102.0915,
"ITA","INDPROD","TOT","IDX2015","M","2023-08",102.3915,
"ITA","INDPROD","TOT","IDX2015","M","2023-09",102.3915,
"JPN","INDPROD","TOT","IDX2015","M","1989-06",101.4904,
"JPN","INDPROD","TOT","IDX2015","M","1989-07",99.36127,
"JPN","INDPROD","TOT","IDX2015","M","1989-08",101.0849,
"JPN","INDPROD","TOT","IDX2015","M","1989-09",100.7807,
"JPN","INDPROD","TOT","IDX2015","M","1989-10",100.1724,
"JPN","INDPROD","TOT","IDX2015","M","1989-11",100.8821,
"JPN","INDPROD","TOT","IDX2015","M","1989-12",101.4904,
"JPN","INDPROD","TOT","IDX2015","M","1990-01",100.8821,
"JPN","INDPROD","TOT","IDX2015","M","1990-02",101.3891,
"JPN","INDPROD","TOT","IDX2015","M","1990-03",103.2141,
"JPN","INDPROD","TOT","IDX2015","M","1990-04",103.4168,
"JPN","INDPROD","TOT","IDX2015","M","1990-05",104.1266,
"JPN","INDPROD","TOT","IDX2015","M","1990-06",104.4307,
"JPN","INDPROD","TOT","IDX2015","M","1990-07",105.3432,
"JPN","INDPROD","TOT","IDX2015","M","1990-08",106.2557,
"JPN","INDPROD","TOT","IDX2015","M","1990-09",105.3432,
"JPN","INDPROD","TOT","IDX2015","M","1990-10",107.4724,
"JPN","INDPROD","TOT","IDX2015","M","1990-11",106.7627,
"JPN","INDPROD","TOT","IDX2015","M","1990-12",106.8641,
"JPN","INDPROD","TOT","IDX2015","M","1991-01",107.5738,
"JPN","INDPROD","TOT","IDX2015","M","1991-02",107.9793,
"JPN","INDPROD","TOT","IDX2015","M","1991-03",106.9654,
"JPN","INDPROD","TOT","IDX2015","M","1991-04",107.371,
"JPN","INDPROD","TOT","IDX2015","M","1991-05",108.4863,
"JPN","INDPROD","TOT","IDX2015","M","1991-06",105.3432,
"JPN","INDPROD","TOT","IDX2015","M","1991-07",107.6752,
"JPN","INDPROD","TOT","IDX2015","M","1991-08",105.9516,
"JPN","INDPROD","TOT","IDX2015","M","1991-09",106.0529,
"JPN","INDPROD","TOT","IDX2015","M","1991-10",105.3432,
"JPN","INDPROD","TOT","IDX2015","M","1991-11",106.0529,
"JPN","INDPROD","TOT","IDX2015","M","1991-12",104.6335,
"JPN","INDPROD","TOT","IDX2015","M","1992-01",103.9238,
"JPN","INDPROD","TOT","IDX2015","M","1992-02",103.6196,
"JPN","INDPROD","TOT","IDX2015","M","1992-03",102.0988,
"JPN","INDPROD","TOT","IDX2015","M","1992-04",101.5918,
"JPN","INDPROD","TOT","IDX2015","M","1992-05",99.25988,
"JPN","INDPROD","TOT","IDX2015","M","1992-06",101.2877,
"JPN","INDPROD","TOT","IDX2015","M","1992-07",101.0849,
"JPN","INDPROD","TOT","IDX2015","M","1992-08",98.1446,
"JPN","INDPROD","TOT","IDX2015","M","1992-09",101.896,
"JPN","INDPROD","TOT","IDX2015","M","1992-10",98.75294,
"JPN","INDPROD","TOT","IDX2015","M","1992-11",97.53627,
"JPN","INDPROD","TOT","IDX2015","M","1992-12",97.13071,
"JPN","INDPROD","TOT","IDX2015","M","1993-01",99.15849,
"JPN","INDPROD","TOT","IDX2015","M","1993-02",99.36127,
"JPN","INDPROD","TOT","IDX2015","M","1993-03",96.01543,
"JPN","INDPROD","TOT","IDX2015","M","1993-04",97.84044,
"JPN","INDPROD","TOT","IDX2015","M","1993-05",99.15849,
"JPN","INDPROD","TOT","IDX2015","M","1993-06",97.33349,
"JPN","INDPROD","TOT","IDX2015","M","1993-07",97.2321,
"JPN","INDPROD","TOT","IDX2015","M","1993-08",96.3196,
"JPN","INDPROD","TOT","IDX2015","M","1993-09",96.62376,
"JPN","INDPROD","TOT","IDX2015","M","1993-10",95.81265,
"JPN","INDPROD","TOT","IDX2015","M","1993-11",95.60988,
"JPN","INDPROD","TOT","IDX2015","M","1993-12",94.90015,
"JPN","INDPROD","TOT","IDX2015","M","1994-01",94.4946,
"JPN","INDPROD","TOT","IDX2015","M","1994-02",95.30571,
"JPN","INDPROD","TOT","IDX2015","M","1994-03",96.3196,
"JPN","INDPROD","TOT","IDX2015","M","1994-04",97.2321,
"JPN","INDPROD","TOT","IDX2015","M","1994-05",97.13071,
"JPN","INDPROD","TOT","IDX2015","M","1994-06",98.34738,
"JPN","INDPROD","TOT","IDX2015","M","1994-07",99.36127,
"JPN","INDPROD","TOT","IDX2015","M","1994-08",100.1724,
"JPN","INDPROD","TOT","IDX2015","M","1994-09",99.15849,
"JPN","INDPROD","TOT","IDX2015","M","1994-10",100.1724,
"JPN","INDPROD","TOT","IDX2015","M","1994-11",100.7807,
"JPN","INDPROD","TOT","IDX2015","M","1994-12",101.4904,
"JPN","INDPROD","TOT","IDX2015","M","1995-01",99.46266,
"JPN","INDPROD","TOT","IDX2015","M","1995-02",100.8821,
"JPN","INDPROD","TOT","IDX2015","M","1995-03",101.896,
"JPN","INDPROD","TOT","IDX2015","M","1995-04",103.1127,
"JPN","INDPROD","TOT","IDX2015","M","1995-05",101.3891,
"JPN","INDPROD","TOT","IDX2015","M","1995-06",101.2877,
"JPN","INDPROD","TOT","IDX2015","M","1995-07",99.86822,
"JPN","INDPROD","TOT","IDX2015","M","1995-08",101.3891,
"JPN","INDPROD","TOT","IDX2015","M","1995-09",99.76683,
"JPN","INDPROD","TOT","IDX2015","M","1995-10",101.2877,
"JPN","INDPROD","TOT","IDX2015","M","1995-11",102.0988,
"JPN","INDPROD","TOT","IDX2015","M","1995-12",103.4168,
"JPN","INDPROD","TOT","IDX2015","M","1996-01",101.896,
"JPN","INDPROD","TOT","IDX2015","M","1996-02",101.7946,
"JPN","INDPROD","TOT","IDX2015","M","1996-03",101.6932,
"JPN","INDPROD","TOT","IDX2015","M","1996-04",101.9974,
"JPN","INDPROD","TOT","IDX2015","M","1996-05",102.6057,
"JPN","INDPROD","TOT","IDX2015","M","1996-06",102.8085,
"JPN","INDPROD","TOT","IDX2015","M","1996-07",103.4168,
"JPN","INDPROD","TOT","IDX2015","M","1996-08",103.5182,
"JPN","INDPROD","TOT","IDX2015","M","1996-09",104.6335,
"JPN","INDPROD","TOT","IDX2015","M","1996-10",105.2418,
"JPN","INDPROD","TOT","IDX2015","M","1996-11",105.7488,
"JPN","INDPROD","TOT","IDX2015","M","1996-12",106.7627,
"JPN","INDPROD","TOT","IDX2015","M","1997-01",108.3849,
"JPN","INDPROD","TOT","IDX2015","M","1997-02",108.3849,
"JPN","INDPROD","TOT","IDX2015","M","1997-03",108.7905,
"JPN","INDPROD","TOT","IDX2015","M","1997-04",106.0529,
"JPN","INDPROD","TOT","IDX2015","M","1997-05",109.196,
"JPN","INDPROD","TOT","IDX2015","M","1997-06",108.5877,
"JPN","INDPROD","TOT","IDX2015","M","1997-07",108.8918,
"JPN","INDPROD","TOT","IDX2015","M","1997-08",108.3849,
"JPN","INDPROD","TOT","IDX2015","M","1997-09",107.6752,
"JPN","INDPROD","TOT","IDX2015","M","1997-10",106.9654,
"JPN","INDPROD","TOT","IDX2015","M","1997-11",105.6474,
"JPN","INDPROD","TOT","IDX2015","M","1997-12",104.6335,
"JPN","INDPROD","TOT","IDX2015","M","1998-01",106.1721,
"JPN","INDPROD","TOT","IDX2015","M","1998-02",103.4089,
"JPN","INDPROD","TOT","IDX2015","M","1998-03",101.177,
"JPN","INDPROD","TOT","IDX2015","M","1998-04",100.9645,
"JPN","INDPROD","TOT","IDX2015","M","1998-05",100.2205,
"JPN","INDPROD","TOT","IDX2015","M","1998-06",100.2205,
"JPN","INDPROD","TOT","IDX2015","M","1998-07",100.008,
"JPN","INDPROD","TOT","IDX2015","M","1998-08",98.20123,
"JPN","INDPROD","TOT","IDX2015","M","1998-09",99.47658,
"JPN","INDPROD","TOT","IDX2015","M","1998-10",98.94518,
"JPN","INDPROD","TOT","IDX2015","M","1998-11",98.4138,
"JPN","INDPROD","TOT","IDX2015","M","1998-12",98.30752,
"JPN","INDPROD","TOT","IDX2015","M","1999-01",99.58286,
"JPN","INDPROD","TOT","IDX2015","M","1999-02",99.58286,
"JPN","INDPROD","TOT","IDX2015","M","1999-03",100.8582,
"JPN","INDPROD","TOT","IDX2015","M","1999-04",99.15775,
"JPN","INDPROD","TOT","IDX2015","M","1999-05",100.7519,
"JPN","INDPROD","TOT","IDX2015","M","1999-06",100.008,
"JPN","INDPROD","TOT","IDX2015","M","1999-07",100.5394,
"JPN","INDPROD","TOT","IDX2015","M","1999-08",101.4959,
"JPN","INDPROD","TOT","IDX2015","M","1999-09",102.2398,
"JPN","INDPROD","TOT","IDX2015","M","1999-10",102.1335,
"JPN","INDPROD","TOT","IDX2015","M","1999-11",103.1963,
"JPN","INDPROD","TOT","IDX2015","M","1999-12",103.09,
"JPN","INDPROD","TOT","IDX2015","M","2000-01",102.9838,
"JPN","INDPROD","TOT","IDX2015","M","2000-02",102.8775,
"JPN","INDPROD","TOT","IDX2015","M","2000-03",104.3654,
"JPN","INDPROD","TOT","IDX2015","M","2000-04",105.9596,
"JPN","INDPROD","TOT","IDX2015","M","2000-05",105.3219,
"JPN","INDPROD","TOT","IDX2015","M","2000-06",106.7035,
"JPN","INDPROD","TOT","IDX2015","M","2000-07",106.491,
"JPN","INDPROD","TOT","IDX2015","M","2000-08",107.9789,
"JPN","INDPROD","TOT","IDX2015","M","2000-09",105.747,
"JPN","INDPROD","TOT","IDX2015","M","2000-10",107.3412,
"JPN","INDPROD","TOT","IDX2015","M","2000-11",107.7663,
"JPN","INDPROD","TOT","IDX2015","M","2000-12",108.8291,
"JPN","INDPROD","TOT","IDX2015","M","2001-01",104.7905,
"JPN","INDPROD","TOT","IDX2015","M","2001-02",105.747,
"JPN","INDPROD","TOT","IDX2015","M","2001-03",103.9403,
"JPN","INDPROD","TOT","IDX2015","M","2001-04",103.1963,
"JPN","INDPROD","TOT","IDX2015","M","2001-05",101.177,
"JPN","INDPROD","TOT","IDX2015","M","2001-06",100.1143,
"JPN","INDPROD","TOT","IDX2015","M","2001-07",98.73263,
"JPN","INDPROD","TOT","IDX2015","M","2001-08",97.35101,
"JPN","INDPROD","TOT","IDX2015","M","2001-09",95.54427,
"JPN","INDPROD","TOT","IDX2015","M","2001-10",95.54427,
"JPN","INDPROD","TOT","IDX2015","M","2001-11",94.05638,
"JPN","INDPROD","TOT","IDX2015","M","2001-12",95.01289,
"JPN","INDPROD","TOT","IDX2015","M","2002-01",94.48149,
"JPN","INDPROD","TOT","IDX2015","M","2002-02",95.65056,
"JPN","INDPROD","TOT","IDX2015","M","2002-03",96.07567,
"JPN","INDPROD","TOT","IDX2015","M","2002-04",95.96939,
"JPN","INDPROD","TOT","IDX2015","M","2002-05",99.79541,
"JPN","INDPROD","TOT","IDX2015","M","2002-06",98.62635,
"JPN","INDPROD","TOT","IDX2015","M","2002-07",99.3703,
"JPN","INDPROD","TOT","IDX2015","M","2002-08",99.79541,
"JPN","INDPROD","TOT","IDX2015","M","2002-09",100.4331,
"JPN","INDPROD","TOT","IDX2015","M","2002-10",100.4331,
"JPN","INDPROD","TOT","IDX2015","M","2002-11",100.3268,
"JPN","INDPROD","TOT","IDX2015","M","2002-12",100.2205,
"JPN","INDPROD","TOT","IDX2015","M","2003-01",101.6021,
"JPN","INDPROD","TOT","IDX2015","M","2003-02",101.1675,
"JPN","INDPROD","TOT","IDX2015","M","2003-03",101.9281,
"JPN","INDPROD","TOT","IDX2015","M","2003-04",100.5155,
"JPN","INDPROD","TOT","IDX2015","M","2003-05",101.8195,
"JPN","INDPROD","TOT","IDX2015","M","2003-06",100.9501,
"JPN","INDPROD","TOT","IDX2015","M","2003-07",101.3848,
"JPN","INDPROD","TOT","IDX2015","M","2003-08",100.4068,
"JPN","INDPROD","TOT","IDX2015","M","2003-09",103.4495,
"JPN","INDPROD","TOT","IDX2015","M","2003-10",104.6448,
"JPN","INDPROD","TOT","IDX2015","M","2003-11",104.8621,
"JPN","INDPROD","TOT","IDX2015","M","2003-12",104.5361,
"JPN","INDPROD","TOT","IDX2015","M","2004-01",106.3834,
"JPN","INDPROD","TOT","IDX2015","M","2004-02",106.0574,
"JPN","INDPROD","TOT","IDX2015","M","2004-03",105.5141,
"JPN","INDPROD","TOT","IDX2015","M","2004-04",107.3614,
"JPN","INDPROD","TOT","IDX2015","M","2004-05",107.4701,
"JPN","INDPROD","TOT","IDX2015","M","2004-06",107.7961,
"JPN","INDPROD","TOT","IDX2015","M","2004-07",109.3174,
"JPN","INDPROD","TOT","IDX2015","M","2004-08",107.7961,
"JPN","INDPROD","TOT","IDX2015","M","2004-09",108.1221,
"JPN","INDPROD","TOT","IDX2015","M","2004-10",106.0574,
"JPN","INDPROD","TOT","IDX2015","M","2004-11",107.3614,
"JPN","INDPROD","TOT","IDX2015","M","2004-12",105.9488,
"JPN","INDPROD","TOT","IDX2015","M","2005-01",108.4481,
"JPN","INDPROD","TOT","IDX2015","M","2005-02",108.4481,
"JPN","INDPROD","TOT","IDX2015","M","2005-03",108.7741,
"JPN","INDPROD","TOT","IDX2015","M","2005-04",109.2087,
"JPN","INDPROD","TOT","IDX2015","M","2005-05",108.3394,
"JPN","INDPROD","TOT","IDX2015","M","2005-06",108.7741,
"JPN","INDPROD","TOT","IDX2015","M","2005-07",108.1221,
"JPN","INDPROD","TOT","IDX2015","M","2005-08",108.1221,
"JPN","INDPROD","TOT","IDX2015","M","2005-09",108.9914,
"JPN","INDPROD","TOT","IDX2015","M","2005-10",108.0134,
"JPN","INDPROD","TOT","IDX2015","M","2005-11",110.1867,
"JPN","INDPROD","TOT","IDX2015","M","2005-12",110.6214,
"JPN","INDPROD","TOT","IDX2015","M","2006-01",110.9474,
"JPN","INDPROD","TOT","IDX2015","M","2006-02",110.73,
"JPN","INDPROD","TOT","IDX2015","M","2006-03",111.4907,
"JPN","INDPROD","TOT","IDX2015","M","2006-04",113.5553,
"JPN","INDPROD","TOT","IDX2015","M","2006-05",111.8167,
"JPN","INDPROD","TOT","IDX2015","M","2006-06",113.338,
"JPN","INDPROD","TOT","IDX2015","M","2006-07",113.7727,
"JPN","INDPROD","TOT","IDX2015","M","2006-08",114.0987,
"JPN","INDPROD","TOT","IDX2015","M","2006-09",113.99,
"JPN","INDPROD","TOT","IDX2015","M","2006-10",114.4247,
"JPN","INDPROD","TOT","IDX2015","M","2006-11",115.5113,
"JPN","INDPROD","TOT","IDX2015","M","2006-12",115.62,
"JPN","INDPROD","TOT","IDX2015","M","2007-01",114.4247,
"JPN","INDPROD","TOT","IDX2015","M","2007-02",115.0767,
"JPN","INDPROD","TOT","IDX2015","M","2007-03",115.0767,
"JPN","INDPROD","TOT","IDX2015","M","2007-04",114.7507,
"JPN","INDPROD","TOT","IDX2015","M","2007-05",116.0546,
"JPN","INDPROD","TOT","IDX2015","M","2007-06",116.0546,
"JPN","INDPROD","TOT","IDX2015","M","2007-07",116.1633,
"JPN","INDPROD","TOT","IDX2015","M","2007-08",119.0973,
"JPN","INDPROD","TOT","IDX2015","M","2007-09",117.3586,
"JPN","INDPROD","TOT","IDX2015","M","2007-10",118.8799,
"JPN","INDPROD","TOT","IDX2015","M","2007-11",117.6846,
"JPN","INDPROD","TOT","IDX2015","M","2007-12",118.3366,
"JPN","INDPROD","TOT","IDX2015","M","2008-01",119.1404,
"JPN","INDPROD","TOT","IDX2015","M","2008-02",119.4483,
"JPN","INDPROD","TOT","IDX2015","M","2008-03",118.2169,
"JPN","INDPROD","TOT","IDX2015","M","2008-04",117.7038,
"JPN","INDPROD","TOT","IDX2015","M","2008-05",118.3195,
"JPN","INDPROD","TOT","IDX2015","M","2008-06",115.1383,
"JPN","INDPROD","TOT","IDX2015","M","2008-07",115.1383,
"JPN","INDPROD","TOT","IDX2015","M","2008-08",110.9309,
"JPN","INDPROD","TOT","IDX2015","M","2008-09",112.3676,
"JPN","INDPROD","TOT","IDX2015","M","2008-10",109.9048,
"JPN","INDPROD","TOT","IDX2015","M","2008-11",102.8241,
"JPN","INDPROD","TOT","IDX2015","M","2008-12",94.51193,
"JPN","INDPROD","TOT","IDX2015","M","2009-01",86.91814,
"JPN","INDPROD","TOT","IDX2015","M","2009-02",79.6322,
"JPN","INDPROD","TOT","IDX2015","M","2009-03",80.35053,
"JPN","INDPROD","TOT","IDX2015","M","2009-04",83.83958,
"JPN","INDPROD","TOT","IDX2015","M","2009-05",86.91814,
"JPN","INDPROD","TOT","IDX2015","M","2009-06",88.3548,
"JPN","INDPROD","TOT","IDX2015","M","2009-07",89.38099,
"JPN","INDPROD","TOT","IDX2015","M","2009-08",90.71503,
"JPN","INDPROD","TOT","IDX2015","M","2009-09",93.48574,
"JPN","INDPROD","TOT","IDX2015","M","2009-10",96.05122,
"JPN","INDPROD","TOT","IDX2015","M","2009-11",98.00097,
"JPN","INDPROD","TOT","IDX2015","M","2009-12",98.82192,
"JPN","INDPROD","TOT","IDX2015","M","2010-01",101.0795,
"JPN","INDPROD","TOT","IDX2015","M","2010-02",101.3874,
"JPN","INDPROD","TOT","IDX2015","M","2010-03",101.6953,
"JPN","INDPROD","TOT","IDX2015","M","2010-04",102.9267,
"JPN","INDPROD","TOT","IDX2015","M","2010-05",102.5162,
"JPN","INDPROD","TOT","IDX2015","M","2010-06",101.9005,
"JPN","INDPROD","TOT","IDX2015","M","2010-07",103.1319,
"JPN","INDPROD","TOT","IDX2015","M","2010-08",103.645,
"JPN","INDPROD","TOT","IDX2015","M","2010-09",104.979,
"JPN","INDPROD","TOT","IDX2015","M","2010-10",102.0031,
"JPN","INDPROD","TOT","IDX2015","M","2010-11",103.7476,
"JPN","INDPROD","TOT","IDX2015","M","2010-12",104.0555,
"JPN","INDPROD","TOT","IDX2015","M","2011-01",104.7738,
"JPN","INDPROD","TOT","IDX2015","M","2011-02",105.1843,
"JPN","INDPROD","TOT","IDX2015","M","2011-03",88.56004,
"JPN","INDPROD","TOT","IDX2015","M","2011-04",90.20194,
"JPN","INDPROD","TOT","IDX2015","M","2011-05",96.15383,
"JPN","INDPROD","TOT","IDX2015","M","2011-06",100.0533,
